<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.12.09	12:00:00	59286	59496	59286	59436	6808	17884	1
2015.12.09	12:15:00	59436	59831	59436	59826	7763	19235	1
2015.12.09	12:30:00	59826	60216	59476	59871	17807	45080	1
2015.12.09	12:45:00	59876	60231	59866	60076	9642	23108	1
2015.12.09	13:00:00	60071	60316	59981	60246	8413	20769	1
2015.12.09	13:15:00	60251	60306	60021	60041	7229	17189	1
2015.12.09	13:30:00	60046	60371	60046	60191	8164	20250	1
2015.12.09	13:45:00	60196	60301	60121	60141	4612	10988	1
2015.12.09	14:00:00	60146	60291	60116	60246	4356	11001	1
2015.12.09	14:15:00	60251	60261	60081	60126	4868	12202	1
2015.12.09	14:30:00	60131	60206	59901	59916	6493	15816	1
2015.12.09	14:45:00	59916	60146	59891	60036	6711	16560	1
2015.12.09	15:00:00	60041	60151	59896	59901	5387	13995	1
2015.12.09	15:15:00	59901	59921	59711	59771	7578	19216	1
2015.12.09	15:30:00	59766	59831	59601	59646	7145	18034	1
2015.12.09	15:45:00	59646	59866	59626	59811	6553	17663	1
2015.12.09	16:00:00	59806	60051	59726	60046	8645	21541	1
2015.12.09	16:15:00	60046	60116	59816	59921	5820	14083	1
2015.12.09	16:30:00	59926	60166	59866	59976	6048	15138	1
2015.12.09	16:45:00	59976	60101	59871	59896	5776	14111	0
2015.12.09	17:00:00	59896	59971	59736	59791	5511	13820	1
2015.12.09	17:15:00	59791	59961	59786	59921	4189	10152	1
2015.12.09	17:30:00	59916	59986	59541	59806	5958	14659	1
2015.12.09	17:45:00	59806	59991	59801	59966	1431	3922	1
2015.12.09	18:00:00	60096	60096	60096	60096	285	2762	0
2015.12.10	09:00:00	59746	59933	59623	59788	2571	6860	1
2015.12.10	09:15:00	59783	59833	59663	59813	1970	4296	1
2015.12.10	09:30:00	59818	59958	59718	59873	2237	4755	1
2015.12.10	09:45:00	59878	60043	59858	59998	3193	7348	1
2015.12.10	10:00:00	60003	60123	59513	59553	7568	19491	1
2015.12.10	10:15:00	59558	59823	59453	59808	5650	15017	1
2015.12.10	10:30:00	59803	59948	59588	59763	6078	14138	1
2015.12.10	10:45:00	59753	59808	59543	59623	2888	6144	1
2015.12.10	11:00:00	59613	59713	59503	59663	3386	7544	1
2015.12.10	11:15:00	59663	59713	59298	59423	5259	12863	1
2015.12.10	11:30:00	59413	59468	59233	59293	4998	12070	1
2015.12.10	11:45:00	59293	59418	59243	59273	4145	9845	1
2015.12.10	12:00:00	59263	59333	59093	59198	5106	12066	1
2015.12.10	12:15:00	59203	59408	59193	59273	4610	11365	1
2015.12.10	12:30:00	59273	59388	59123	59328	7315	16953	1
2015.12.10	12:45:00	59328	59473	59238	59393	6366	16129	1
2015.12.10	13:00:00	59388	59438	59208	59303	3879	10069	1
2015.12.10	13:15:00	59303	59478	59273	59328	4110	9900	1
2015.12.10	13:30:00	59328	59513	59263	59463	3822	9195	1
2015.12.10	13:45:00	59468	59518	59238	59303	3977	10103	1
2015.12.10	14:00:00	59303	59363	59108	59148	4891	11557	1
2015.12.10	14:15:00	59148	59188	59083	59083	3100	7378	1
2015.12.10	14:30:00	59088	59088	58948	58953	5542	13946	1
2015.12.10	14:45:00	58948	59083	58938	59008	4319	10579	0
2015.12.10	15:00:00	59013	59148	58978	58988	4074	9976	1
2015.12.10	15:15:00	58983	59123	58908	59108	4545	11597	1
2015.12.10	15:30:00	59108	59218	59083	59183	4541	11628	1
2015.12.10	15:45:00	59183	59303	59143	59228	4628	12110	1
2015.12.10	16:00:00	59228	59283	59143	59158	3404	8263	1
2015.12.10	16:15:00	59158	59288	59138	59233	2940	6811	1
2015.12.10	16:30:00	59228	59378	59218	59268	3975	10034	1
2015.12.10	16:45:00	59273	59363	59228	59263	5262	13665	1
2015.12.10	17:00:00	59258	59418	59228	59383	2691	6749	1
2015.12.10	17:15:00	59383	59598	59358	59553	3015	7760	1
2015.12.10	17:30:00	59568	59593	59378	59398	2367	5694	1
2015.12.10	17:45:00	59403	59423	59308	59368	1265	3313	1
2015.12.10	18:00:00	59403	59403	59403	59403	231	1576	0
2015.12.11	09:00:00	58806	58806	58380	58535	3370	8421	1
2015.12.11	09:15:00	58530	58585	58420	58515	2879	6560	1
2015.12.11	09:30:00	58520	58525	58275	58405	3471	8642	1
2015.12.11	09:45:00	58405	58500	58385	58470	2202	5257	1
2015.12.11	10:00:00	58465	58645	58445	58630	4879	11756	1
2015.12.11	10:15:00	58625	58740	58560	58715	3583	8338	1
2015.12.11	10:30:00	58715	58865	58685	58800	4648	11047	1
2015.12.11	10:45:00	58800	58905	58715	58805	3672	8757	1
2015.12.11	11:00:00	58815	58835	58660	58700	4232	11003	1
2015.12.11	11:15:00	58690	58790	58645	58770	2787	6587	1
2015.12.11	11:30:00	58765	59200	58760	59090	8884	22934	1
2015.12.11	11:45:00	59090	59330	59085	59185	6743	17603	1
2015.12.11	12:00:00	59185	59585	59160	59560	7442	18712	1
2015.12.11	12:15:00	59560	59610	59220	59280	7363	19059	1
2015.12.11	12:30:00	59280	59320	58840	58895	11146	26948	1
2015.12.11	12:45:00	58895	58900	58655	58740	7036	17689	0
2015.12.11	13:00:00	58740	58955	58665	58820	7917	19646	1
2015.12.11	13:15:00	58820	58865	58525	58650	7598	19285	1
2015.12.11	13:30:00	58650	58685	58515	58620	5342	13087	1
2015.12.11	13:45:00	58615	58655	58480	58520	4211	10573	1
2015.12.11	14:00:00	58525	58580	58435	58535	5143	12521	1
2015.12.11	14:15:00	58540	58820	58520	58605	7305	19625	1
2015.12.11	14:30:00	58610	58810	58565	58800	4303	10476	1
2015.12.11	14:45:00	58800	58860	58740	58810	5294	13658	1
2015.12.11	15:00:00	58810	58905	58775	58895	4759	11642	1
2015.12.11	15:15:00	58895	58950	58730	58780	3830	9167	1
2015.12.11	15:30:00	58780	58820	58705	58770	3881	9346	1
2015.12.11	15:45:00	58770	58995	58695	58965	5129	12310	1
2015.12.11	16:00:00	58965	59095	58890	59040	5130	12341	1
2015.12.11	16:15:00	59035	59100	58940	58955	3670	8802	1
2015.12.11	16:30:00	58950	58955	58720	58765	4882	11488	1
2015.12.11	16:45:00	58760	58880	58630	58810	6669	16000	1
2015.12.11	17:00:00	58810	58935	58710	58895	4788	11706	1
2015.12.11	17:15:00	58895	58900	58670	58710	3168	7957	1
2015.12.11	17:30:00	58710	58785	58660	58715	2389	6047	1
2015.12.11	17:45:00	58710	58770	58675	58730	925	2230	1
2015.12.11	18:00:00	58755	58755	58755	58755	241	1503	0
2015.12.14	09:00:00	59065	59362	58482	58652	4598	10806	1
2015.12.14	09:15:00	58647	58647	58397	58417	3861	9076	1
2015.12.14	09:30:00	58417	58562	58317	58342	4070	9855	1
2015.12.14	09:45:00	58342	58477	58152	58357	5421	12996	1
2015.12.14	10:00:00	58357	58367	58032	58222	5058	11239	1
2015.12.14	10:15:00	58222	58227	57752	57867	7939	18513	1
2015.12.14	10:30:00	57867	58117	57837	58067	3952	10440	0
2015.12.14	10:45:00	58062	58197	57997	58147	3393	7856	1
2015.12.14	11:00:00	58152	58242	58012	58072	4424	9989	1
2015.12.14	11:15:00	58077	58157	58012	58137	3078	7083	1
2015.12.14	11:30:00	58137	58432	58117	58392	6767	16671	1
2015.12.14	11:45:00	58402	58412	58282	58337	3220	7875	1
2015.12.14	12:00:00	58342	58587	58322	58457	5280	13441	1
2015.12.14	12:15:00	58462	58507	58332	58362	2839	6782	1
2015.12.14	12:30:00	58367	58437	58157	58222	8530	19879	1
2015.12.14	12:45:00	58217	58562	58207	58442	7236	17827	1
2015.12.14	13:00:00	58447	58542	58192	58247	7259	17150	1
2015.12.14	13:15:00	58247	58427	58127	58177	9703	22541	1
2015.12.14	13:30:00	58177	58312	58127	58292	4422	10671	1
2015.12.14	13:45:00	58287	58467	58217	58447	5226	12700	1
2015.12.14	14:00:00	58447	58457	58152	58167	4908	11641	1
2015.12.14	14:15:00	58167	58202	58067	58167	4332	10358	1
2015.12.14	14:30:00	58162	58192	58082	58142	4149	10192	1
2015.12.14	14:45:00	58147	58242	58087	58162	3435	8057	1
2015.12.14	15:00:00	58162	58287	58097	58177	3368	7705	1
2015.12.14	15:15:00	58182	58272	58152	58232	2820	6483	1
2015.12.14	15:30:00	58237	58322	58162	58172	3887	9149	1
2015.12.14	15:45:00	58172	58292	58117	58247	3743	9131	1
2015.12.14	16:00:00	58242	58302	58052	58057	4503	10791	1
2015.12.14	16:15:00	58057	58107	57997	58007	4263	10351	1
2015.12.14	16:30:00	58002	58137	57967	58097	4560	11225	1
2015.12.14	16:45:00	58092	58187	58062	58177	4655	10555	1
2015.12.14	17:00:00	58177	58182	58067	58112	3530	8355	1
2015.12.14	17:15:00	58112	58137	58037	58117	1941	4778	1
2015.12.14	17:30:00	58117	58147	58107	58122	1285	2906	0
2015.12.14	17:45:00	58122	58272	58122	58192	1307	3260	1
2015.12.14	18:00:00	58182	58182	58182	58182	258	1256	0
2015.12.15	09:00:00	58599	58653	58298	58378	3957	8918	1
2015.12.15	09:15:00	58383	58428	58263	58388	2268	4581	1
2015.12.15	09:30:00	58393	58588	58358	58588	2359	5173	1
2015.12.15	09:45:00	58578	58618	58423	58488	3026	6751	1
2015.12.15	10:00:00	58493	58598	58448	58563	2835	6725	1
2015.12.15	10:15:00	58568	58678	58408	58423	4907	11757	1
2015.12.15	10:30:00	58423	58458	58268	58363	4329	9855	1
2015.12.15	10:45:00	58358	58613	58333	58523	4125	9481	1
2015.12.15	11:00:00	58518	58638	58468	58588	2891	7661	1
2015.12.15	11:15:00	58593	58733	58483	58548	4793	11239	1
2015.12.15	11:30:00	58543	58633	58508	58588	2447	5500	1
2015.12.15	11:45:00	58588	58703	58568	58618	3687	8517	1
2015.12.15	12:00:00	58618	58843	58618	58743	4472	10713	1
2015.12.15	12:15:00	58748	58773	58618	58673	3210	8037	1
2015.12.15	12:30:00	58673	58883	58523	58813	9191	21980	1
2015.12.15	12:45:00	58808	58913	58733	58838	4838	11265	1
2015.12.15	13:00:00	58848	58858	58608	58733	5292	12645	1
2015.12.15	13:15:00	58738	58738	58423	58503	5350	12716	1
2015.12.15	13:30:00	58503	58563	58468	58513	2580	6330	1
2015.12.15	13:45:00	58513	58533	58363	58393	3998	9593	1
2015.12.15	14:00:00	58388	58428	58283	58418	4842	11309	1
2015.12.15	14:15:00	58403	58433	58248	58353	3734	9564	1
2015.12.15	14:30:00	58358	58508	58333	58428	4474	11006	1
2015.12.15	14:45:00	58433	58463	58293	58328	3527	8675	1
2015.12.15	15:00:00	58328	58438	58258	58373	3775	9096	1
2015.12.15	15:15:00	58373	58503	58318	58438	3034	7497	0
2015.12.15	15:30:00	58443	58588	58418	58443	4263	10743	1
2015.12.15	15:45:00	58443	58473	58358	58438	2590	6365	1
2015.12.15	16:00:00	58433	58518	58383	58503	2609	6654	1
2015.12.15	16:15:00	58508	58528	58368	58423	3527	8146	1
2015.12.15	16:30:00	58423	58423	58243	58243	4471	10634	1
2015.12.15	16:45:00	58248	58343	58238	58313	2770	6398	1
2015.12.15	17:00:00	58308	58398	58238	58278	3807	9463	1
2015.12.15	17:15:00	58278	58283	58138	58208	2483	6421	1
2015.12.15	17:30:00	58213	58353	58203	58323	2146	5393	1
2015.12.15	17:45:00	58328	58378	58163	58183	1383	3420	1
2015.12.15	18:00:00	58133	58133	58133	58133	227	1370	0
2015.12.16	09:00:00	58091	58105	57545	57760	2762	6599	1
2015.12.16	09:15:00	57760	57815	57635	57665	2422	6483	1
2015.12.16	09:30:00	57670	57700	57540	57590	2415	6560	1
2015.12.16	09:45:00	57595	57705	57580	57610	2469	6280	1
2015.12.16	10:00:00	57610	57700	57605	57630	2279	5387	1
2015.12.16	10:15:00	57630	57725	57550	57665	2394	5832	1
2015.12.16	10:30:00	57680	57760	57640	57700	2041	4578	1
2015.12.16	10:45:00	57705	57740	57410	57435	3814	9755	1
2015.12.16	11:00:00	57430	57630	57420	57555	3226	7117	1
2015.12.16	11:15:00	57560	57590	57455	57550	2704	6042	1
2015.12.16	11:30:00	57550	57640	57495	57630	2458	5350	1
2015.12.16	11:45:00	57630	57670	57560	57590	2747	6084	1
2015.12.16	12:00:00	57585	57685	57565	57680	3286	7674	1
2015.12.16	12:15:00	57660	57710	57625	57655	1512	3298	1
2015.12.16	12:30:00	57660	57955	57135	57495	18596	44179	1
2015.12.16	12:45:00	57495	57760	57450	57685	5745	13062	1
2015.12.16	13:00:00	57685	57995	57645	57945	6600	17276	1
2015.12.16	13:15:00	57950	58080	57905	58055	5770	13939	0
2015.12.16	13:30:00	58055	58055	57805	57975	6908	16187	1
2015.12.16	13:45:00	57975	58145	57960	58030	5688	13563	1
2015.12.16	14:00:00	58030	58055	57765	57785	5625	12643	1
2015.12.16	14:15:00	57785	57810	57540	57565	6360	14166	1
2015.12.16	14:30:00	57560	57840	57545	57720	6062	13434	1
2015.12.16	14:45:00	57720	57975	57685	57965	5074	10564	1
2015.12.16	15:00:00	57965	58145	57905	58100	4761	10497	1
2015.12.16	15:15:00	58100	58240	58005	58195	6033	12634	1
2015.12.16	15:30:00	58200	58390	58185	58295	5921	13601	1
2015.12.16	15:45:00	58290	58335	58195	58255	5075	11309	1
2015.12.16	16:00:00	58260	58570	58205	58455	6786	15912	1
2015.12.16	16:15:00	58455	58545	58240	58275	5199	11398	1
2015.12.16	16:30:00	58275	58315	58095	58125	4854	10073	1
2015.12.16	16:45:00	58125	58595	58055	58480	6095	13317	1
2015.12.16	17:00:00	58475	58530	58010	58205	10750	22069	1
2015.12.16	17:15:00	58210	58375	58125	58230	4378	9721	1
2015.12.16	17:30:00	58225	58695	58135	58660	4702	10565	1
2015.12.16	17:45:00	58650	59070	58505	58910	2522	6330	1
2015.12.16	18:00:00	59030	59030	59030	59030	190	1035	0
2015.12.17	09:00:00	59138	59696	58934	59491	4667	10787	1
2015.12.17	09:15:00	59491	59601	59361	59536	3192	7051	1
2015.12.17	09:30:00	59536	59631	59491	59516	2321	5617	1
2015.12.17	09:45:00	59516	59721	59416	59616	3603	8190	1
2015.12.17	10:00:00	59621	59821	59546	59761	3596	8077	1
2015.12.17	10:15:00	59751	60006	59746	59891	5106	12688	1
2015.12.17	10:30:00	59896	59901	59636	59666	3578	8377	1
2015.12.17	10:45:00	59666	59776	59616	59681	2842	6081	1
2015.12.17	11:00:00	59671	59861	59671	59796	3248	7480	1
2015.12.17	11:15:00	59791	59816	59591	59641	3346	7592	0
2015.12.17	11:30:00	59636	60051	59596	60006	7357	18216	1
2015.12.17	11:45:00	60016	60101	59921	60021	4421	10612	1
2015.12.17	12:00:00	60026	60121	59951	59986	4390	11080	1
2015.12.17	12:15:00	59991	60016	59856	59861	2742	6490	1
2015.12.17	12:30:00	59866	60016	59616	59636	8908	22933	1
2015.12.17	12:45:00	59636	59676	59481	59516	7532	18407	1
2015.12.17	13:00:00	59521	59711	59431	59656	4995	12621	1
2015.12.17	13:15:00	59656	59861	59531	59851	6154	15471	1
2015.12.17	13:30:00	59851	59971	59801	59866	4463	11310	1
2015.12.17	13:45:00	59871	59896	59551	59651	4850	12483	1
2015.12.17	14:00:00	59646	59706	59561	59601	3256	7278	1
2015.12.17	14:15:00	59601	59611	59416	59441	5065	11728	1
2015.12.17	14:30:00	59441	59546	59326	59356	5742	14684	1
2015.12.17	14:45:00	59346	59461	59251	59276	3834	9740	1
2015.12.17	15:00:00	59276	59336	59221	59286	3478	8930	1
2015.12.17	15:15:00	59286	59381	59176	59196	4334	10617	1
2015.12.17	15:30:00	59201	59281	59061	59081	4222	10982	1
2015.12.17	15:45:00	59081	59106	58931	59021	4981	13486	1
2015.12.17	16:00:00	59016	59251	59011	59196	3425	8428	1
2015.12.17	16:15:00	59201	59221	59031	59041	2989	7315	1
2015.12.17	16:30:00	59046	59096	58821	58901	4541	11723	1
2015.12.17	16:45:00	58901	59056	58781	58961	4582	12120	1
2015.12.17	17:00:00	58961	58966	58491	58521	6563	18504	1
2015.12.17	17:15:00	58516	58621	58466	58521	2607	7211	1
2015.12.17	17:30:00	58521	58556	58326	58381	2857	8267	1
2015.12.17	17:45:00	58376	58396	58146	58226	1439	4058	1
2015.12.17	18:00:00	58241	58241	58241	58241	170	1142	0
2015.12.18	09:00:00	57388	57407	56919	57139	5474	13352	0
2015.12.18	09:15:00	57134	57224	57074	57209	2155	5378	1
2015.12.18	09:30:00	57219	57329	57174	57219	2617	6345	1
2015.12.18	09:45:00	57219	57259	57104	57194	2497	5232	1
2015.12.18	10:00:00	57189	57429	57139	57399	4534	10493	1
2015.12.18	10:15:00	57399	57499	57369	57399	4180	10313	1
2015.12.18	10:30:00	57409	57449	57314	57339	2898	7248	1
2015.12.18	10:45:00	57349	57379	57254	57344	2766	6717	1
2015.12.18	11:00:00	57344	57439	57319	57359	2378	6247	1
2015.12.18	11:15:00	57364	57574	57344	57499	4325	9885	1
2015.12.18	11:30:00	57499	57504	57249	57304	4721	10522	1
2015.12.18	11:45:00	57314	57449	57269	57424	4381	10048	1
2015.12.18	12:00:00	57429	57484	57324	57479	3452	7977	1
2015.12.18	12:15:00	57474	57519	57334	57374	4233	10232	1
2015.12.18	12:30:00	57374	57539	57339	57404	6984	17358	1
2015.12.18	12:45:00	57404	57539	57404	57489	3528	7762	1
2015.12.18	13:00:00	57494	57539	57374	57484	3851	8815	1
2015.12.18	13:15:00	57479	57694	57469	57594	6262	14921	1
2015.12.18	13:30:00	57599	57679	57514	57609	5055	11973	1
2015.12.18	13:45:00	57619	57679	57549	57614	4248	9929	1
2015.12.18	14:00:00	57609	57639	57559	57584	2401	5378	1
2015.12.18	14:15:00	57584	57619	57494	57564	4199	9389	1
2015.12.18	14:30:00	57564	57719	57544	57659	4297	10301	1
2015.12.18	14:45:00	57659	57679	57334	57389	7560	18394	1
2015.12.18	15:00:00	57384	57394	57254	57329	5082	12016	1
2015.12.18	15:15:00	57329	57369	57239	57319	3890	8838	1
2015.12.18	15:30:00	57319	57319	57009	57049	6662	16469	1
2015.12.18	15:45:00	57034	57064	56794	56894	7379	18249	1
2015.12.18	16:00:00	56889	57064	56839	56894	6142	15138	0
2015.12.18	16:15:00	56894	56914	56609	56709	6777	16055	1
2015.12.18	16:30:00	56714	56824	56664	56809	4609	10719	1
2015.12.18	16:45:00	56819	56854	56659	56694	4237	9689	1
2015.12.18	17:00:00	56694	56884	56579	56754	7805	19307	1
2015.12.18	17:15:00	56754	56784	56674	56729	3271	8639	1
2015.12.18	17:30:00	56734	56779	56609	56669	2492	5404	1
2015.12.18	17:45:00	56669	56769	56609	56629	1406	3415	1
2015.12.18	18:00:00	56744	56744	56744	56744	187	1733	0
2015.12.21	09:00:00	56928	57237	56801	57082	3859	8934	1
2015.12.21	09:15:00	57087	57277	57037	57122	3242	8194	1
2015.12.21	09:30:00	57127	57162	56937	56977	3151	7945	1
2015.12.21	09:45:00	56972	57057	56857	56967	2548	5948	1
2015.12.21	10:00:00	56972	57132	56937	57007	3313	7391	1
2015.12.21	10:15:00	57017	57222	56967	57207	3271	7166	1
2015.12.21	10:30:00	57197	57307	57107	57157	3981	10084	1
2015.12.21	10:45:00	57162	57232	57077	57162	2358	5379	1
2015.12.21	11:00:00	57157	57282	57097	57187	2662	6258	1
2015.12.21	11:15:00	57187	57252	57157	57177	1436	3865	1
2015.12.21	11:30:00	57187	57252	57092	57162	2221	5478	1
2015.12.21	11:45:00	57162	57217	57127	57177	1672	4007	1
2015.12.21	12:00:00	57177	57212	56967	56987	4317	10416	1
2015.12.21	12:15:00	56997	57062	56957	56997	2197	6212	1
2015.12.21	12:30:00	57002	57037	56717	56817	7829	20084	1
2015.12.21	12:45:00	56812	56897	56617	56632	6578	17630	1
2015.12.21	13:00:00	56627	56627	56342	56512	7361	19079	1
2015.12.21	13:15:00	56517	56562	56147	56157	6183	15344	1
2015.12.21	13:30:00	56152	56392	56137	56362	4920	11921	1
2015.12.21	13:45:00	56362	56422	56282	56402	3364	7906	0
2015.12.21	14:00:00	56397	56417	56107	56117	6030	14669	1
2015.12.21	14:15:00	56117	56307	56092	56282	5853	14674	1
2015.12.21	14:30:00	56282	56417	56207	56387	5829	14637	1
2015.12.21	14:45:00	56387	56507	56332	56492	5327	14027	1
2015.12.21	15:00:00	56487	56507	56367	56492	4452	11509	1
2015.12.21	15:15:00	56487	56507	56377	56442	2740	6297	1
2015.12.21	15:30:00	56447	56537	56282	56347	3874	10058	1
2015.12.21	15:45:00	56342	56407	56272	56342	3145	7706	1
2015.12.21	16:00:00	56337	56417	56262	56277	3190	8047	1
2015.12.21	16:15:00	56277	56277	56162	56207	4181	10311	1
2015.12.21	16:30:00	56207	56287	56137	56247	2630	6420	1
2015.12.21	16:45:00	56247	56287	56177	56242	2671	6400	1
2015.12.21	17:00:00	56242	56247	56137	56172	2052	5053	1
2015.12.21	17:15:00	56167	56167	55967	56097	4108	11640	1
2015.12.21	17:30:00	56092	56157	56022	56077	2619	6486	1
2015.12.21	17:45:00	56082	56137	55927	55932	2145	7136	1
2015.12.21	18:00:00	55947	56002	55657	55692	489	3311	1
2015.12.22	09:00:00	56181	56306	56061	56231	2977	7329	1
2015.12.22	09:15:00	56231	56291	56166	56246	1352	3231	1
2015.12.22	09:30:00	56251	56326	56191	56246	2019	4289	1
2015.12.22	09:45:00	56246	56281	56206	56261	1175	2860	1
2015.12.22	10:00:00	56261	56396	56156	56296	3801	9212	1
2015.12.22	10:15:00	56301	56411	56276	56396	1909	4700	1
2015.12.22	10:30:00	56401	56471	56346	56461	2885	8428	1
2015.12.22	10:45:00	56456	56511	56401	56436	2011	5530	1
2015.12.22	11:00:00	56436	56441	56226	56246	3209	8386	1
2015.12.22	11:15:00	56246	56261	56111	56226	4241	10552	1
2015.12.22	11:30:00	56246	56266	56001	56076	4632	11940	0
2015.12.22	11:45:00	56071	56176	56051	56131	2439	5848	1
2015.12.22	12:00:00	56131	56136	56031	56086	1683	5016	1
2015.12.22	12:15:00	56081	56091	55971	56086	2742	6911	1
2015.12.22	12:30:00	56086	56181	55886	56146	7571	18582	1
2015.12.22	12:45:00	56146	56226	56061	56156	3559	8505	1
2015.12.22	13:00:00	56146	56336	56086	56326	3832	9117	1
2015.12.22	13:15:00	56321	56356	56031	56211	5520	15257	1
2015.12.22	13:30:00	56211	56276	56101	56181	3075	7642	1
2015.12.22	13:45:00	56181	56196	56051	56101	2740	6797	1
2015.12.22	14:00:00	56096	56186	56071	56106	2491	6043	1
2015.12.22	14:15:00	56106	56111	55981	56036	2820	6231	1
2015.12.22	14:30:00	56026	56126	55996	56056	2538	6138	1
2015.12.22	14:45:00	56056	56106	56021	56091	1467	3234	1
2015.12.22	15:00:00	56091	56101	56011	56056	1812	4170	1
2015.12.22	15:15:00	56056	56091	56021	56071	1418	3228	1
2015.12.22	15:30:00	56061	56171	56051	56076	2341	6565	1
2015.12.22	15:45:00	56076	56161	56061	56151	1525	3967	1
2015.12.22	16:00:00	56146	56291	56106	56271	3196	8485	1
2015.12.22	16:15:00	56261	56446	56216	56386	4043	10371	1
2015.12.22	16:30:00	56386	56401	56331	56386	1830	4512	1
2015.12.22	16:45:00	56386	56391	56291	56341	1941	4361	1
2015.12.22	17:00:00	56336	56351	56181	56331	2605	6426	1
2015.12.22	17:15:00	56331	56416	56276	56341	2032	5565	1
2015.12.22	17:30:00	56341	56436	56336	56356	1624	3896	1
2015.12.22	17:45:00	56361	56491	56321	56406	2070	6196	1
2015.12.22	18:00:00	56366	56476	56296	56476	509	3470	1
2015.12.23	09:00:00	56648	56776	56589	56624	2766	7239	1
2015.12.23	09:15:00	56624	56969	56619	56899	4655	11429	0
2015.12.23	09:30:00	56899	57139	56879	56969	3607	8821	1
2015.12.23	09:45:00	56969	57204	56959	57119	3044	7333	1
2015.12.23	10:00:00	57114	57189	57044	57059	2907	7159	1
2015.12.23	10:15:00	57054	57359	56984	57014	6343	15471	1
2015.12.23	10:30:00	57019	57024	56834	56939	4443	11791	1
2015.12.23	10:45:00	56944	57119	56899	57059	2804	6625	1
2015.12.23	11:00:00	57059	57074	56899	57009	2287	5497	1
2015.12.23	11:15:00	57004	57029	56919	57014	1719	4028	1
2015.12.23	11:30:00	57014	57054	56924	56974	1500	3500	1
2015.12.23	11:45:00	56974	57029	56939	56954	1490	3892	1
2015.12.23	12:00:00	56954	56959	56644	56674	5523	13597	1
2015.12.23	12:15:00	56664	56779	56584	56724	3945	10170	1
2015.12.23	12:30:00	56719	56929	56719	56814	5773	14503	1
2015.12.23	12:45:00	56809	56824	56664	56734	3139	8239	1
2015.12.23	13:00:00	56739	56769	56639	56719	3095	7607	1
2015.12.23	13:15:00	56724	56779	56689	56729	1799	4326	1
2015.12.23	13:30:00	56729	57084	56729	57019	6224	16478	1
2015.12.23	13:45:00	57014	57234	56989	57229	4467	10909	1
2015.12.23	14:00:00	57219	57259	57094	57129	4086	9778	1
2015.12.23	14:15:00	57144	57154	57064	57094	3219	7990	1
2015.12.23	14:30:00	57099	57219	57074	57164	2895	6702	1
2015.12.23	14:45:00	57159	57209	57104	57194	1847	4357	1
2015.12.23	15:00:00	57204	57229	57129	57179	2321	5928	1
2015.12.23	15:15:00	57179	57189	57049	57064	2455	6315	1
2015.12.23	15:30:00	57064	57119	56989	57019	2643	7088	1
2015.12.23	15:45:00	57014	57014	56899	56999	3012	7835	1
2015.12.23	16:00:00	56994	57029	56924	56959	2427	5705	0
2015.12.23	16:15:00	56954	57004	56874	56949	3007	6659	1
2015.12.23	16:30:00	56954	56954	56819	56859	1776	4414	1
2015.12.23	16:45:00	56859	56869	56789	56849	1592	3962	1
2015.12.23	17:00:00	56854	56904	56824	56889	1657	3566	1
2015.12.23	17:15:00	56884	56979	56874	56944	1862	4359	1
2015.12.23	17:30:00	56944	57094	56939	57094	2148	5061	1
2015.12.23	17:45:00	57094	57119	56969	57024	2048	5733	1
2015.12.23	18:00:00	57029	57114	57004	57034	428	2188	1
2015.12.28	09:00:00	56776	56889	56603	56674	1866	4691	1
2015.12.28	09:15:00	56674	56784	56644	56779	1182	2447	1
2015.12.28	09:30:00	56769	56824	56679	56814	1353	2851	1
2015.12.28	09:45:00	56814	56849	56744	56829	1278	3001	1
2015.12.28	10:00:00	56834	56884	56694	56799	2412	5524	1
2015.12.28	10:15:00	56804	56949	56794	56824	2265	5767	1
2015.12.28	10:30:00	56824	56924	56819	56844	1493	3873	1
2015.12.28	10:45:00	56854	56874	56769	56839	1187	2883	1
2015.12.28	11:00:00	56834	56859	56734	56749	1586	3849	1
2015.12.28	11:15:00	56754	56809	56739	56794	962	2323	1
2015.12.28	11:30:00	56789	56879	56759	56859	2428	6902	1
2015.12.28	11:45:00	56854	56864	56784	56809	953	2350	1
2015.12.28	12:00:00	56814	56929	56789	56899	1895	4981	1
2015.12.28	12:15:00	56904	56999	56844	56889	2825	7834	1
2015.12.28	12:30:00	56894	56899	56719	56774	3648	9093	1
2015.12.28	12:45:00	56774	56814	56679	56699	2569	6688	1
2015.12.28	13:00:00	56694	56769	56579	56759	3812	10030	1
2015.12.28	13:15:00	56759	56889	56734	56859	2301	5686	1
2015.12.28	13:30:00	56849	56864	56754	56779	2095	5919	1
2015.12.28	13:45:00	56784	56784	56694	56734	1919	5085	0
2015.12.28	14:00:00	56734	56764	56694	56714	1519	3632	1
2015.12.28	14:15:00	56714	56739	56664	56674	1627	4036	1
2015.12.28	14:30:00	56674	56774	56669	56759	1308	3262	1
2015.12.28	14:45:00	56764	56809	56714	56714	1890	4752	1
2015.12.28	15:00:00	56719	56804	56689	56719	2031	5035	1
2015.12.28	15:15:00	56719	56779	56634	56769	2390	6313	1
2015.12.28	15:30:00	56769	56784	56714	56784	1764	4698	1
